numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07945;20181010063000;1270.000000;0;0.000000;281.850000;278.410000;79;0;0;0;5;2;1750;2;3;2;0.000000;mq;278.950000;mq;295.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20181010114000;1270.000000;0;0.000000;290.150000;277.150000;42;0;0;0;8;8;1750;5;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20181010063000;1080.000000;0;0.000000;278.150000;mq;mq;0;0;0;2;0;8000;0;0;2;0.200000;277.650000;mq;293.450000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20181010055800;1107.000000;90;3.000000;282.050000;279.320000;83;0;6;0;8;8;1250;0;3;/;0.600000;mq;277.850000;mq;291.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20181011072000;1570.000000;90;5.000000;282.150000;mq;mq;0;6;0;7;7;2250;0;7;/;9.100000;mq;280.650000;mq;289.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20181011055000;1000.000000;0;0.000000;285.450000;284.830000;96;0;0;0;0;0;mq;0;0;0;1.000000;mq;282.250000;mq;292.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20181011063000;1327.000000;180;7.000000;284.850000;282.240000;84;0;0;0;8;6;450;0;3;/;0.000000;mq;279.750000;mq;285.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20181011055800;1107.000000;0;0.000000;282.050000;278.790000;80;0;6;0;1;1;1250;0;3;0;1.300000;mq;281.050000;mq;288.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20181012071000;1570.000000;0;0.000000;281.150000;mq;mq;0;0;0;1;1;3500;0;3;0;mq;mq;280.150000;mq;289.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;20181012055000;1850.000000;40;2.000000;279.250000;277.090000;86;0;6;4;2;0;8000;0;0;2;5.000000;mq;279.250000;mq;282.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20181012055800;1107.000000;90;3.000000;285.850000;281.540000;75;0;0;0;3;1;1750;0;3;2;0.000000;mq;281.650000;mq;291.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
